category,datetime,headline,id,image,related,source,summary,url
company,1768686825,"YouTuber MKBHD Hails Tesla Model Y Performance, Calls EV Giant's Self-Driving Technology 'The Best'",138164729,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"YouTuber Marques Brownlee, aka MKBHD, has shared his thoughts on the Tesla Inc. (NASDAQ:TSLA) Model Y Performance trim, as well as the company's self-driving technology. Tesla Self-Driving Is The Best Ever, MKBHD Says The YouTuber, in a review of the Model Y Performance on Thursday, hailed the crossover's software on the 16-inch touchscreen infotainment display, which is also a real-time representation of the car. ""This is the best software in a car that is not Android Auto or Apple CarPlay,"" bo",https://finnhub.io/api/news?id=01e592b5f0270fd8a18554b02a1b6f74089fe0bf380c4f41f5d598c6711a768e
company,1768681020,Bank of America revamps Alphabet stock after Google enters two key partnerships,138164727,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"Investors are taking a fresh look at Google, as new partnerships tied to its Gemini models help push the stock higher. On Jan. 11, Google and Walmart (WMT) said they plan to roll out a new shopping experience inside Google’s Gemini chatbot, highlighting a potential new revenue path for Google. ...",https://finnhub.io/api/news?id=c2f6d2129af6397d94cc9ff346571f8c5977c1337c4eee02907e3c2238e53cfd
company,1768672133,"Apple’s (AAPL) AI Roadmap Strengthens With Google Deal, Says Evercore",138163021,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"Apple Inc. (NASDAQ:AAPL) is one of the Hot AI Stocks to Keep on Your Radar. On January 12, Evercore ISI analyst Amit Daryanani reiterated an Outperform rating on the stock with a $330.00 price target. Firm analysts highlight Apple’s new AI partnership with Google Gemini, citing monetization upside and custom AI experiences ahead. The firm […]",https://finnhub.io/api/news?id=f0a9cdd1b6e8fbc020a40fbdfe8bde2d1d63c7d11703cfd0d8bc7d3eccdbb6b0
company,1768664015,Investors Worried About Large Cap Concentration Risk Have a Great Option in MDY,138163020,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"The SPDR S&P 500 ETF Trust (NYSEARCA:SPY) tells a story of increasing concentration. The S&P 500 has become a technology-dominated index, with information technology representing over a third of its weight. This concentration intensifies at the top, where just three mega-cap tech companies control more than a fifth of the entire index’s value—creating a portfolio ... Investors Worried About Large Cap Concentration Risk Have a Great Option in MDY",https://finnhub.io/api/news?id=7bfbceb4e747b1be601b7ed6b9495ff4cb9163e0ebc819a490f2e48fb21d2814
company,1768658400,Wall Street Is Starting to Like Intel Stock Again,138162192,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,The once-hated stock is starting to win some fans.,https://finnhub.io/api/news?id=af744f30a92523f4ecede9dfda4b53234618631e5a08020c685a891eea8fcd54
company,1768657749,"As Trump's deadline for a cap on credit card rates looms, banks have only questions and no answers",138162197,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"President Donald Trump a week ago told the credit card industry it had until Jan. 20 to comply with his demand for a 10% cap on interest rates.  With just days to go, consumer groups, politicians, and bankers alike remain unclear on what the White House has planned and whether Trump even remains serious about the idea.  White House Press Secretary Karoline Leavitt said the president has “an expectation” that credit card companies will accede to his demand that they cap interest rates on credit cards at 10%.",https://finnhub.io/api/news?id=37c79114cfb1c5f23508d40697d25c6f7c36fcd13c522bc7fe852c4ddafcb905
company,1768654831,Apple Insiders Sold US$23m Of Shares Suggesting Hesitancy,138161495,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"Many Apple Inc. ( NASDAQ:AAPL ) insiders ditched their stock over the past year, which may be of interest to the...",https://finnhub.io/api/news?id=3750f00f2cc2e6dd1b6ececef1c5aa777618011dd66f2e8d5018f65ad67185f5
company,1768651200,MarketBeat Week in Review – 01/12 - 01/16,138168559,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,Economic data helped stocks move higher as it showed that the Fed's decision on interest rates may not interrupt the bullish case for equities in 2026.,https://finnhub.io/api/news?id=4e3d0f43a7911ed88340b266ab76d2f87872974762db22df2ef4344622d42402
company,1768649100,Prediction: Nvidia Will Become the First $6 Trillion Company in 2026,138160379,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,High demand marches on for Nvidia's AI products and services.,https://finnhub.io/api/news?id=893816e985d1a72785af2d77f927b8203bbfe1394f9c0d082aee6680b59ca914
company,1768647600,"Netflix, Intel Step Into Earnings Spotlight; GDP On Deck",138162302,https://static.seekingalpha.com/assets/og_image_1200-29b2bfe1a595477db6826bd2126c63ac2091efb7ec76347a8e7f81ba17e3de6c.png,AAPL,SeekingAlpha,"Wall Street Week Ahead: key earnings (NFLX, INTC, JNJ), GDP/PCE data, IPOs, dividends & volatility stocks. Read here for more details.",https://finnhub.io/api/news?id=4102eb160a980edabd681489edcdb2d0c72b04587fcde681d5b40a9ebf7b37df
company,1768645200,The 1 Vanguard ETF That Warren Buffett's Recent Remarks Suggest He Would Buy Right Now,138160392,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,There's one Vanguard bond ETF that Buffett would love.,https://finnhub.io/api/news?id=9521a94156d868f117780ce931717f25dab23cd99559699b7c952655d5d0ea14
company,1768644000,John And Jane's Taxable Portfolio - A 2025 Review And 2026 Forecast,138161926,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/2213310229/image_2213310229.jpg?io=getty-c-w1536,AAPL,SeekingAlpha,"John & Janeâs 2026 dividend portfolio outlook: 3.77% yield, 5â7% growth, tax-smart rotations, and income forecasts.",https://finnhub.io/api/news?id=004ab4dd7a515e4e30848145a5e9f1fc015aadb6d1d0cc0b14811c13373edfbc
company,1768642200,2 Quantum Computing Stocks That Could Make a Millionaire,138159706,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,These players may help you along the path to wealth.,https://finnhub.io/api/news?id=68b3abfa81f90b44ae682920ae474777ded497987dfe925458aa35ac7568aa08
company,1768634400,Palantir Billionaire Peter Thiel Sells Nvidia and Buys 2 Other Magnificent Artificial Intelligence (AI) Stocks Instead,138159101,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,Peter Thiel recently sold his stake in Nvidia and rotated capital into Apple and Microsoft.,https://finnhub.io/api/news?id=fcb525cd263433deeccc21f3d988b206826609b39067b84a3b95d46365268235
