category,datetime,headline,id,image,related,source,summary,url
company,1769112180,This Value Stock ETF Is Crushing the S&P 500. Here’s Its Secret Weapon.,138213204,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,WDC,Yahoo,"Value stocks are surging, thanks in part to tech stocks that have driven returns of the overall market.  Fortunately, there are still plenty of undervalued stocks for bargain hunters.  It hasn’t been a great era for value funds.",https://finnhub.io/api/news?id=b80464f16afc23239509f013465b100b07482296894c96948b10b3b4261144c2
company,1769110202,Intel earnings drag down these other chip stocks,138232678,,WDC,MarketWatch,Intel earnings drag down these other chip stocks,https://finnhub.io/api/news?id=70f62c7bc423a739a03e9d8b48122ed34deb573df73b6683cc9af3fd71ce3107
company,1769106215,Jim Cramer says he's not abandoning the Mag 7 stocks despite recent struggles. Here's why,138226359,https://image.cnbcfm.com/api/v1/image/108180565-1754063685308-IMG_8831.jpg?v=1754063841&w=1920&h=1080,WDC,CNBC,"""I think that the money will ultimately flow back to most"" of the Magnificent Seven stocks, CNBC's Jim Cramer said.",https://finnhub.io/api/news?id=d7919a2031d8baa0f3b0342715dd994f8c8a42ef5d896f35f7bc50ed1b010c94
company,1769103291,"How This Options Expert Screens for High-Probability Spread Trades, Step-by-Step",138213434,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,WDC,Yahoo,"Gavin McMaster walks through his process for uncovering high-probability, directionally neutral iron condor option trades using IV metrics and expected move projections.",https://finnhub.io/api/news?id=188f0cd9a1176c86b1507ac042bdb83947748b538b631020e2de21c796b513f4
company,1769102760,Seagate Elevates HDD Performance Through Aerial Density Advancements,138206990,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,WDC,Yahoo,STX's areal density roadmap and HAMR-powered Mozaic drives keep HDDs cost-efficient as hyperscalers scale AI storage to 36TB and beyond.,https://finnhub.io/api/news?id=b5ce93a5b6382e02bf9e546996a9c76de2eb11cb6de1c0db375e04d36435400d
company,1769101802,Will Western Digital (WDC) Beat Estimates Again in Its Next Earnings Report?,138206991,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,WDC,Yahoo,Western Digital (WDC) has an impressive earnings surprise history and currently possesses the right combination of the two key ingredients for a likely beat in its next quarterly report.,https://finnhub.io/api/news?id=c9ef6524b5c4f7c9b57094e78fa35e151ca1d71a0e232a22885f40e62e43a15c
company,1769097585,SanDisk Stock Keeps Surging. Did You Miss Your Chance to Buy?,138206992,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,WDC,Yahoo,"SanDisk's remarkable post-spinoff performance underscores its leadership in flash memory amid AI-driven demand, though lofty valuations prompt questions about future upside.",https://finnhub.io/api/news?id=78eecb968980e1515de425695f8438dee01f46012b0155189d7e36b350245918
company,1769097000,"Forget the Chips, Buy Memory: Why AI Money Is Moving to Storage",138225778,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,WDC,Yahoo,The market focus is shifting to storage hardware as artificial intelligence drives an explosive need for high-speed flash memory and massive data capacity.,https://finnhub.io/api/news?id=2cfaaeb6cb41591959697599fab7ba241edb9c839667923d06933bd39791bbd3
company,1769094012,Western Digital (WDC) Reports Next Week: Wall Street Expects Earnings Growth,138205960,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,WDC,Yahoo,Western Digital (WDC) possesses the right combination of the two key ingredients for a likely earnings beat in its upcoming report. Get prepared with the key expectations.,https://finnhub.io/api/news?id=4d82e78a32d2d6d622808b1af7bde13e0e7107c7747c45cb227653e0d06c36f4
company,1769088592,Western Digital Stock Surges As Analysts Raise Price Targets,138237512,,WDC,DowJones,Western Digital Stock Surges As Analysts Raise Price Targets,https://finnhub.io/api/news?id=d5c38099ee4ef00ff9137bcb52f0f87ff5c3abb9978290b412d6c141fc450d4f
