category,datetime,headline,id,image,related,source,summary,url
company,1769125800,4 Top Artificial Intelligence Stocks to Buy Right Now,138219575,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,NVDA,Yahoo,Several companies in the AI hardware space are great buys.,https://finnhub.io/api/news?id=e3b28ef0e1b2e839cfb6e71d7249388aea8f4e72324cb625aafbf88bd3b36a17
company,1769125353,Intel Q4 Earnings Call Highlights,138219576,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,NVDA,Yahoo,"Intel (NASDAQ:INTC) executives used the company’s fourth-quarter 2025 earnings call to highlight progress on an internal reset, improving execution on new process technologies, and accelerating efforts to meet what management described as intense AI-driven demand that remains constrained by supply.",https://finnhub.io/api/news?id=de687935213d6eb78bd26455f8833a8ed5a6f092e59ed8fd3cd09d7e95072c40
company,1769122140,Is Nvidia the Most Capital-Efficient Stock to Invest in?,138220246,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,NVDA,Yahoo,"Nvidia is firing on all cylinders in terms of capital allocation, with an extraordinarily high return on invested capital (ROIC).",https://finnhub.io/api/news?id=f5935acc624333e221fc1f8463778ee33e6cf2548c2480ea98c326c7f8eebf73
company,1769121572,Intel shares plunge on earnings expectations,138219577,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,NVDA,Yahoo,"Intel shares dove more than 10 percent Thursday despite the struggling US chip maker doing better than expected in the recently ended quarter, as its revenue forecast disappointed investors.While the depth of losses beat market expectations, Intel's revenue forecast for the current quarter fell far short of what Wall Street analysts were predicting amid recently raised expectations for the company.",https://finnhub.io/api/news?id=a4ed33ad1a0f6e24a1bf68dd37f3705800239a0321db7cc6309d46a4719becff
company,1769117552,Michael Saylor’s Bitcoin Playbook: What He Says Will Win,138219578,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,NVDA,Yahoo,"When the world’s most vocal Bitcoin maximalist names a stock alongside BTC as a “best performing asset of the decade,” you pay attention. Michael Saylor doesn’t do diversification. He does conviction. His two bets for the next ten years are Bitcoin and Nvidia (NASDAQ:NVDA). That pairing reveals how he sees digital transformation playing out. A ... Michael Saylor’s Bitcoin Playbook: What He Says Will Win",https://finnhub.io/api/news?id=c94598950e560196dcdf06c8b500d70a82ff2efc02cc03d97689cad5cc352e7e
company,1769116800,Micron & NVIDIA: The Kings of AI Stocks,138219579,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,NVDA,Yahoo,"Even if 2026 is filled with AI 'losers', Micron and NVIDIA's critcal role in the buildout insulate them nicely from any sudden shocks, underpinned by visibly strong demand pictures.",https://finnhub.io/api/news?id=012756d1c2f8de60769ba69c127e2a9b2ba6811f044d5bd403e79594374a58cf
company,1769115744,Intel struggles to meet AI demand,138213115,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,NVDA,Yahoo,"Intel said on Thursday it struggled to satisfy demand for its server chips used in AI data centers, and forecast quarterly revenue and profit below market estimates, sending shares down 7% ​in after-hours trading.  Investors and analysts ‌have hoped that rapid data center buildouts commissioned by large tech companies to advance their AI businesses will drive sales for Intel's traditional server chips that are used alongside Nvidia's market-leading graphics processing units (GPU).  Demand for AI surprised some of the cloud-computing giants, which have had to scramble in order to upgrade aging fleets of chips because of an ""erosion in networking performance,"" finance chief David Zinsner told Reuters in an interview.",https://finnhub.io/api/news?id=4e122668df990202ce21be1835fdeb6c6201f9182710ff6c5f0fa492d9c15b3e
company,1769115660,Intel Reports Fourth-Quarter and Full-Year 2025 Financial Results,138213116,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,NVDA,Yahoo,"SANTA CLARA, Calif., January 22, 2026--Intel Reports Fourth-Quarter and Full-Year 2025 Financial Results",https://finnhub.io/api/news?id=9cbe475165b97c6a04e92be54df2a7f10fa3e6c1c7321d74f88649f72e1a48f5
company,1769113620,I Nailed My Nvidia Market Cap Prediction in 2025. Here's Where I Predict It's Going in 2026 (Hint: You're Going to Want to Buy Now),138213117,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,NVDA,Yahoo,"At one point in 2025, Nvidia's value hit $5 trillion. I foresee it going much higher in 2026.",https://finnhub.io/api/news?id=10baf8f80944156aa980e32b8d27c6b1a2470d808d12ddd1080b1407bdde5c6a
company,1769112140,"As Jensen Huang Preps to Visit China, How Should You Play Nvidia Stock?",138219580,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,NVDA,Yahoo,Nvidia is a tech stock that has outpaced the broader markets by a significant margin over the past decade. Is NVDA still a good buy as Jensen Huang prepares to visit China?,https://finnhub.io/api/news?id=782de5949d1518d1641493e9e70ec821d48152914bf916ebb9d3927a2127812f
company,1769111343,Big Tech Floods Washington With Record Lobbying as Trump Embraces AI Agenda,138206727,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,NVDA,Yahoo,Tech and AI firms spent $109 million on lobbying in 2025 as the Trump administration aligned policy with industry priorities.,https://finnhub.io/api/news?id=fbe1a4748079a2f2218081b059a1b35d05f861797e19ec09fe26e2ad4fadaef7
company,1769109600,Taiwan Semiconductor Manufacturing Just Delivered Fantastic News to Nvidia and Broadcom Investors,138206728,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,NVDA,Yahoo,Taiwan Semiconductor just published an impressive fourth-quarter earnings report.,https://finnhub.io/api/news?id=3df858d6e76255b14a0d68821995ef132c047e490758f872888a704447d5d29c
company,1769108470,"Elon Musk Drops Major Cybercab, Optimus Production Update: 'Insanely Fast'",138206729,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,NVDA,Yahoo,"Tesla Inc. (NASDAQ:TSLA) CEO Elon Musk has shared an update regarding the upcoming Cybercab, as well as the Optimus Humanoid Robot's production timelines. Elon Musk Says Tesla Has Revamped Cybercab Production In a response to influencer Sawyer Merritt's post on the social media platform X, Musk, on Tuesday, shared that the initial production for any product ""is always very slow and follows an S-curve."" Merritt's post shared a video that showcased the Tesla Cybercab being produced with the ""unbox",https://finnhub.io/api/news?id=8e2bc3771274055170c0ab6f05764fa8814cb8eec944591add0e92dc4bb307ca
company,1769107531,"Stock Market Today: Dow Leaps 500 Points, Gold Surpasses $4,900; Corning Climbs (Live Coverage)",138206730,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,NVDA,Yahoo,The Dow Jones index rose Thursday on surprise GDP data. Nvidia and Tesla rallied in morning trading.,https://finnhub.io/api/news?id=abd6b5373ae280d0471913a442b8de2ed216f570533296000c7cd4eb5e47201f
company,1769107080,Advanced Micro Devices’ Winning Streak Continues. How High Can the Chip Stock Go?,138206731,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,NVDA,Yahoo,"AMD shares are up 25% over that eight-day period and have soared more than 100% over the past year.  The iShares Semiconductor exchange-traded fund is up 51% over the past 12 months, bolstered in recent weeks by Intel’s sudden surge.  Intel is getting love for its new processors and positive comments from President Donald Trump, while AMD has, in comparison, flown under the radar to start 2026.",https://finnhub.io/api/news?id=11a023ff5bbf3ac3ca1c96c27512890c64641e32745149361ab64e6f3ccf458d
