category,datetime,headline,id,image,related,source,summary,url
company,1769472000,Veteran analyst drops bombshell call on Intel stock,138266035,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,INTC,Yahoo,"Veteran tech analyst Gene Munster, managing partner at Deepwater Asset Management, issued a curt verdict after Intel’s (INTC) earnings left investors wanting more. Intel posted a so-so Q4 earnings report on Jan. 22, with revenue of $13.7 billion, down 4% year over year, a $0.6 billion GAAP net ...",https://finnhub.io/api/news?id=69ce0fcc3ebf293c2022a94f7701daf7507ded0d33f1bcf78f8ebf859e065fc1
company,1769463436,Stock Market Today: Dow Up Despite Schumer Shutdown Call; Michael Burry Boosts GameStop (Live Coverage),138264842,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,INTC,Yahoo,"Stock Market Today: The Dow Jones index rises Monday even as Trump threatens new tariffs on Canada. Michael Burry boosts GameStop, Tesla dips.",https://finnhub.io/api/news?id=f9c70d672391937f91f5aa4fe452a00dc238cc4b29fe3115fbd692b554c9a923
company,1769462100,White Falcon: Q4 2025 Portfolio Positions,138266146,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1304192048/image_1304192048.jpg?io=getty-c-w1536,INTC,SeekingAlpha,"White Falcon Capital highlights its Q4 2025 strategy focused on AMD, NFI Group, and EPAM. Read the full analysis of their portfolio and market outlook.",https://finnhub.io/api/news?id=c60b317306aaa8e7b69e16e9a033427014c4870f0f9d299acf467bcc712d94ff
company,1769461532,"Stock market today: Dow, S&P 500, Nasdaq rise to kick off key week with Big Tech earnings, Fed decision",138264851,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,INTC,Yahoo,Markets are treading carefully ahead of a Fed rate decision and a big week of earnings from the likes of Apple and Meta.,https://finnhub.io/api/news?id=fdef171cf425ae802c31823d67b467a04acfca43eb0b78bf9d3c343bb1a954ab
company,1769455800,The Intel Business Growing 50% That Nobody's Talking About,138264355,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,INTC,Yahoo,Intel's custom chip business is taking off.,https://finnhub.io/api/news?id=68a034a5110b765dcd93366d2a5c15cd9544779db3a3a29e750d6ba9ded0903c
company,1769455482,Intel Stock Slides Again. Analysts Pin Hopes on PC Rebound,138264356,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,INTC,Yahoo,"Intel (INTC) Dips as Guidance Falls Short, Foundry Gains Offer Silver Lining",https://finnhub.io/api/news?id=b5599db0b2c95866c2aed7c3c540296954c5535f7a54d2ffea14b3b0697c8ef6
company,1769451155,"Stock Market Today: Dow, Nasdaq rise as investors await earnings, Fed decision",138264855,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,INTC,Yahoo,"This live blog is refreshed periodically throughout the day with the latest updates from the market.To find the latest Stock Market Today threads, click here. Happy Monday. This is TheStreet’s Stock Market Today for Jan. 26, 2026. You can follow the latest updates on the market ...",https://finnhub.io/api/news?id=fe3d916b63172bdac7bbdadf0a0466908982690657c410c289dab4adddc31546
company,1769449860,AMD Gets a Price-Target Raise on Its Strong 2026 Prospects,138264268,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,INTC,Yahoo,Piper Sandler analyst Harsh Kumar raised his call on the stock price to $300 from $280 and reaffirmed an Overweight rating.,https://finnhub.io/api/news?id=40530f70e051df45c3ce00a507806bcb7925b99d1b7d452e4fb76fda28a56d0c
company,1769448852,"Trump’s economy is the ‘least conservative’ in a lifetime, top economist warns. ‘Our kids will feel it in a set of lost opportunities’",138264868,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,INTC,Yahoo,The University of Michigan’s Justin Wolfers sees Trump’s economy set to derail growth for a whole generation.,https://finnhub.io/api/news?id=eb3490673326a092cd36d7bcbfc2ad5b5688667904edba4b28bec27c5c48a730
company,1769448457,"Intel: The Selloff Was Expected, But I'm Not Turning Bullish",138265126,,INTC,SeekingAlpha,,https://finnhub.io/api/news?id=d7d9c3dd2b1265cd876d1e59d17f80f055ace2099bacc22456caa3aab582098f
company,1769442363,"Wall Street Sours on Intel After Q4 Earnings. Should You Buy the Dip or Stay Far, Far Away?",138264358,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,INTC,Yahoo,Intel stock fell 17% on Friday after the chipmaker provided less-than-impressive guidance for Q1 of 2026.,https://finnhub.io/api/news?id=6bd1bb2b06d07fe020cba77c44dcaa49828861522ecb53d6310f655eec9d8137
company,1769441417,BC-Most Active Stocks,138261945,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,INTC,Yahoo,"td class=""col-issue"">Hycroft Mining Holding Corp.",https://finnhub.io/api/news?id=71665b79152e08b524353678dabd5a897ec37db702bdcaa1ae1dfccc825d3afd
company,1769441298,"Tech's top CEOs mum after Minneapolis killings, while leaders like Reid Hoffman, Yann LeCun speak out",138271767,https://image.cnbcfm.com/api/v1/image/108256905-1769430916300-gettyimages-2257694079-AA_26012026_2622412.jpeg?v=1769473848&w=1920&h=1080,INTC,CNBC,"While a few leaders have voiced outrage, the tech sector has stayed widely silent after the second fatal shooting by federal agents in Minneapolis this month.",https://finnhub.io/api/news?id=76bec7752e61f5fbc63efc48477b1bb1dfed868bdab1b21f8410fbcdef753da9
company,1769440936,Nvidia’s Rally Shows DeepSeek Fears Were Unfounded a Year Later,138262169,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,INTC,Yahoo,"DeepSeek erased a record $589 billion from Nvidia Corp.’s market value in one day after the company revealed an AI model thought to be comparable to those of OpenAI and Meta Platforms Inc. and developed at a fraction of the cost.  Nvidia’s double-digit plunge led the S&P 500 Index 1.5% lower, while the tech heavy Nasdaq 100 Index shed 3%.",https://finnhub.io/api/news?id=e4e4bf460bf3cf80a5cbf6e10a0c1cc9c763fff8287a191a999cf51adaf30cb6
