category,datetime,headline,id,image,related,source,summary,url
company,1769469458,What Visa (V)'s Mercuryo Partnership Reveals About Its Web3 Cross-Border Payments Strategy,138265435,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,V,Yahoo,"In January 2026, Mercuryo announced a partnership with Visa that integrates Visa Direct to enable fast, low-cost crypto-to-fiat off-ramping directly onto Visa credit and debit cards worldwide. By plugging Visa’s real-time payments network into Mercuryo’s non-custodial wallets, exchanges and payment platforms, millions of users can convert digital tokens into local currencies without leaving the services they already use. Next, we’ll examine how integrating Visa Direct into Mercuryo’s crypto...",https://finnhub.io/api/news?id=26771d09f2361431189bd85a7e8d552f7e9c8e28d872c2980cbdafb025f15e0f
company,1769457780,"Netflix, Visa and 7 Other U.S. Stocks to Ride the International Stock Rally",138264890,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,V,Yahoo,"International stocks have surged past the S&P 500, helped by a weaker dollar and easier policy abroad. These U.S. companies with big overseas businesses could be next to benefit.",https://finnhub.io/api/news?id=63161c64e20ad03c4b828a577cd48150be54b56f01dab4aa3cc68a750ebf6c83
company,1769454000,"[Latest] Global Enterprise Fraud Management Market Size/Share Worth USD 72.89 Billion by 2035 at a 11.53% CAGR: Custom Market Insights (Analysis, Outlook, Leaders, Report, Trends, Forecast, Segmentation, Growth Rate, Value, SWOT Analysis)",138264321,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,V,Yahoo,"[220+ Pages Latest Report] According to a market research study published by Custom Market Insights, the demand analysis of Global Enterprise Fraud Management Market size & share revenue was valued at approximately USD 28.45 Billion in 2025 and is expected to reach USD 31.73 Billion in 2026 and is expected to reach around USD 72.89 Billion by 2035, at a CAGR of 11.53% between 2026 and 2035. The key market players listed in the report with their sales, revenues and strategies are NICE Actimize, I",https://finnhub.io/api/news?id=07b03a2ef84337e17b70770d04858c7e41613aeb3a9c9a878f745bafd22c1a69
company,1769450260,MEXC and Ether.fi’s Crypto Card ‘Puts Power in the Hands of Users’,138264322,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,V,Yahoo,"The new card can be used at more than 150 million Visa merchants globally, and offers 4% cashback and exclusive perks.",https://finnhub.io/api/news?id=2d0569611298c669618236bdfd786fe3b08bf1cdd372fe6377cdb02ab092878b
company,1769444700,Visa Strengthens Crypto-to-Fiat Access Through Mercuryo Partnership,138264323,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,V,Yahoo,"V partners with Mercuryo to enable near-instant crypto-to-fiat conversions, boosting global digital payment access.",https://finnhub.io/api/news?id=8fea91a57438664103bb38f846940eafc234a81a3d870ade449414bbfd47e51e
company,1769440407,Truist Lowers Visa Inc. (V) Target but Stays Bullish,138262046,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,V,Yahoo,"Visa Inc. (NYSE:V) is among the most profitable financial stocks to invest in. On January 20, TheFly reported that Truist cut the price target on Visa Inc. (NYSE:V) to $374 from $392 and maintained a Buy rating. This downward revision in price is part of a broader research note previewing Q4 earnings in the fintech […]",https://finnhub.io/api/news?id=244017a3ef0a97a0a68756ae2b58412c6315fd3ce1477d77d1cb7bf6651e63a4
company,1769436912,Ahead of Visa (V) Q1 Earnings: Get Ready With Wall Street Estimates for Key Metrics,138263447,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,V,Yahoo,"Looking beyond Wall Street's top-and-bottom-line estimate forecasts for Visa (V), delve into some of its key metrics to gain a deeper insight into the company's potential performance for the quarter ended December 2025.",https://finnhub.io/api/news?id=4031840cf8b801b7bbe1d3d555d07ec9093ebecdd26d28b1937a2e59578e6d60
company,1769436060,Visa Debuts Milano Cortina 2026 Campaign Starring Record‑Breaking Athletes Mikaela Shiffrin and Oksana Masters,138262047,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,V,Yahoo,"SAN FRANCISCO, January 26, 2026--Visa today debuted its newest Milano Cortina 2026 U.S. campaign, an athlete‑led storytelling platform featuring Mikaela Shiffrin and Oksana Masters, two of the most accomplished women competing on the global stage.",https://finnhub.io/api/news?id=792a4d15a1846082b4c372fd5e30c5795488094321db33626d1221ee0eb00588
company,1769434500,"Earnings live: Nucor stock falls, Baker Hughes rises as Big Tech earnings loom",138264889,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,V,Yahoo,"The fourth quarter earnings season kicks into high gear this week, with Big Tech results from Microsoft, Meta, Tesla, and Apple headlining the earnings calendar.",https://finnhub.io/api/news?id=748584f28a5a5e14f8340ccc35af541a55c46d109556e51a5aa5c1dcc0fc8e6b
company,1769434500,Earnings live: Baker Hughes stock rises as Big Tech earnings come into view,138261179,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,V,Yahoo,"The fourth quarter earnings season kicks into high gear this week, with Big Tech results from Microsoft, Meta, Tesla, and Apple headlining the earnings calendar.",https://finnhub.io/api/news?id=c4ea8a8e4fcc8e5228e3138af0895ecb92faed3fe7dae1648d06211ff67af246
