category,datetime,headline,id,image,related,source,summary,url
company,1768946459,"Wall Street Logs Worst Day Since October, Gold Shines Amid Trump's Tariff Threat",138190920,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,GE,Yahoo,Wall Street's equity benchmarks posted their biggest one-day losses in more than three months on Tue,https://finnhub.io/api/news?id=f004769cbabe02dc88c072cf725eccefddd84382f3f929e6ca9571be0000d454
company,1768944516,"Earnings live: Netflix stock sinks, United Airlines pops as earnings pick up",138190303,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,GE,Yahoo,"A broader set of sectors will be represented when 35 more S&P 500 companies report earnings this week, including Netflix, Procter & Gamble, and Intel.",https://finnhub.io/api/news?id=f67b46ecc8d94d19ca7f0ad6dcd8cdf7ca10f41a4211cdbdfa20940f26582a4c
company,1768936733,"Equities Slump, Gold Surges Intraday After Trump's Latest Tariff Threat",138189395,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,GE,Yahoo,"US benchmark equity indexes tumbled intraday, while gold and silver prices hit new record highs afte",https://finnhub.io/api/news?id=d13ce274a72b507d3c941417b40ee13959dc735d68da06bb05e057d89703758b
company,1768931280,GE Aerospace Set to Report Q4 Earnings: Is a Beat in the Offing?,138189487,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,GE,Yahoo,"GE is heading into Q4 earnings with double-digit revenue growth expected, driven by strong engine demand, services strength and defense momentum.",https://finnhub.io/api/news?id=49f69caece2ed8bf0496b1fe5797200d7180e11825fd61bb5925a473397cea00
company,1768931220,Chris Hohn Posts Biggest Hedge Fund Gain Ever at $18.9 Billion. How He Did It.,138189412,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,GE,Yahoo,"The founder of TCI Fund Management ranks No. 1 for the net gain achieved in 2025, according to a ranking from the investment firm Edmond de Rothschild.",https://finnhub.io/api/news?id=6abd43d4a2aade4fb9847bb1a36c2e5743296a43c88ea1b3e7dae70b7759f1c6
company,1768929044,Did GE's (GE) Engine Overhaul and Delta GEnx Deal Just Recast Its Aviation Investment Narrative?,138188495,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,GE,Yahoo,"In recent weeks, GE Aerospace has announced leadership changes consolidating its commercial engines and services operations under Mohamed Ali, secured a major GEnx engine and long-term services agreement with Delta Air Lines for Boeing 787-10 aircraft, and continued to feature prominently in industry conferences and earnings-season commentary. These developments highlight how GE Aerospace is tightening operational control across the engine lifecycle while deepening customer relationships,...",https://finnhub.io/api/news?id=b2ab13b9485233d61af1bf84fcd41afa0b5a9bdbf042452f678270adf8a9b0a5
company,1768924973,Jim Cramer on GE Aerospace’s Earnings: “I Can’t Imagine It’ll Be Anything Other Than Spectacular”,138188496,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,GE,Yahoo,"GE Aerospace (NYSE:GE) is one of the stocks on Jim Cramer’s game plan for this week. Mad Money’s host highlighted the stock as a “Cramer fave,” as he commented: “Another Cramer fave, GE Aerospace also reports that morning and given all the backlog of planes, I can’t imagine it’ll be anything other than spectacular. And […]",https://finnhub.io/api/news?id=d2adc67593aef03e6d048674a7f421b93b6293bd8066f8ddfe986cec2c1511f1
company,1768915564,"Earnings live: 3M stock sinks, D.R. Horton rises to kick off busy week of earnings",138186418,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,GE,Yahoo,"A broader set of sectors will be represented when 35 more S&P 500 companies report earnings this week, including Netflix, Procter & Gamble, and Intel.",https://finnhub.io/api/news?id=c284a9d52b6740e9769f49db87daed2a054a13f0d85c6aec54c1b387b0216fa2
company,1768912805,"Stocks Fall as Investors Assess Trump's Tariff Announcement, Await Earnings",138186326,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,GE,Yahoo,The benchmark US stock measures fell before the opening bell Tuesday amid renewed trade tensions bet,https://finnhub.io/api/news?id=2dd943ff2f5cb942181b39b369b69c61c5b2ee2140031994bf09e2d8ec2bf510
company,1768898640,"The Zacks Analyst Blog Highlights GE Aerospace, KLA, Parker-Hannifin and Affinity Bancshares",138185693,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,GE,Yahoo,"GE Aerospace leads a strong research lineup as demand for engines, AI-driven chips and industrial systems powers stock outperformance.",https://finnhub.io/api/news?id=e9f49032017ecfc34e4a43eb9f1f8bec90c81a670f0e2c445494c3b6507739ef
