category,datetime,headline,id,image,related,source,summary,url
company,1768599737,"Earnings live: PNC rounds out bank earnings this week as attention shifts to Netflix, Intel",138156243,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,JNJ,Yahoo,"A broader set of sectors will be represented when 35 more S&P 500 companies report earnings next week, including Netflix, Procter & Gamble, and Intel.",https://finnhub.io/api/news?id=cc4adc0c18e7623a0a703d8b69e9c2500684176f03259ccd7b5fe445fdd76574
company,1768595403,"Leaders Head to Davos, Earnings Heat Up: What to Watch Next Week",138156248,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,JNJ,Yahoo,"President Trump will lead the U.S. delegation to the annual meeting of the World Economic Forum next week in Davos, Switzerland, along with other government and business leaders. Meanwhile, earnings season is also kicking into gear, with announcements expected from companies including Johnson & Johnson, Intel and Netflix.",https://finnhub.io/api/news?id=d77106015c196615bbd31fb4a74b3cb476089ca8619524c9270e7177c58cf5e2
company,1768594740,3 Key Earnings Releases to Watch Next Week,138156249,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,JNJ,Yahoo,"The 2025 Q4 earnings season is in full swing, with results from the big banks this week kicking the period into a much higher gear.",https://finnhub.io/api/news?id=553f927884db9e7e1676eb0e139dd39feb0779e466b7e05de35e2ace4000baad
company,1768591025,Analysts Turn More Constructive on Johnson & Johnson (JNJ) Heading Into 2026,138155342,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,JNJ,Yahoo,"Johnson & Johnson (NYSE:JNJ) is among the most profitable US stocks to buy. On January 9, Lee Hambright at Bernstein raised the price target on Johnson & Johnson (NYSE:JNJ) to $208 from $193 and kept the ‘Market Perform’ rating unchanged, according to TheFly. The firm noted that U.S. healthcare stocks have shown improved performance over […]",https://finnhub.io/api/news?id=e1429eb39fb90cd6767570b8ea50c846a487f6dbdb319965ea2ddcc875695b57
company,1768587154,"Cramer's week ahead: Earnings from Netflix, Intel, Capital One, McCormick",138162728,https://image.cnbcfm.com/api/v1/image/104741387-IMG_8445-jim-cramer.jpg?v=1696458439&w=1920&h=1080,JNJ,CNBC,CNBC's Jim Cramer walked investors through next week on Wall Street.,https://finnhub.io/api/news?id=66badca546c5001ec802e6b5244989fb723e949eeed74ef82d69ec35b7c35b3d
company,1768585432,J&J’s Caplyta doubles remission rate in MDD patients,138155343,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,JNJ,Yahoo,J&J presented the new analysis from three Phase III trials of Caplyta in MDD.,https://finnhub.io/api/news?id=2e41d8a42103430a3176c9b0cab7f41bd380b7cef43f685db72cb891c80cdfe4
company,1768581000,Earnings Data Deluge,138153995,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,JNJ,Yahoo,Earnings Data Deluge,https://finnhub.io/api/news?id=c1c92d1bdc2b7e3c904121299fc334fb86eda2cd40fbaac18cd52465458e30cb
company,1768577280,"Pre-Markets Lower on Bank Earnings, Ahead of Bigger Week",138153996,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,JNJ,Yahoo,"PNC Financial, MTB Bank, State Street and Regions are all out with fresh earnings reports this morning.",https://finnhub.io/api/news?id=43a5a0035d98390b0f2a1dd8562edec7ff0afc86eb1aa1f045e56d5e29065469
company,1768558980,Cell and Gene Therapy Investment Trends Strategic Intelligence Report 2025-2031: Yescarta from Gilead Sciences and Zolgensma from Novartis Generated $1.5 Billion and $1.2 Billion in 2024 Sales,138150984,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,JNJ,Yahoo,"Cell and gene therapies present promising opportunities, especially in oncology, blood disorders, and neurology. Investors prioritize scalable platforms and clear regulatory paths. Focus has shifted to faster development, manufacturing efficiency, and addressing prevalent diseases. Partnerships and innovation drive market growth.Dublin, Jan. 16, 2026 (GLOBE NEWSWIRE) -- The ""Strategic Intelligence: Cell and Gene Therapy Investment Trends"" report has been added to ResearchAndMarkets.com's offerin",https://finnhub.io/api/news?id=889a66bfb7b7984695bd2bcc31b97b3e006e3c4a8c45162e9dd25e57304465b9
company,1768533353,Why ORIC Pharmaceuticals (ORIC) Is Up 36.3% After New Cancer Data And Analyst Buzz,138147457,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,JNJ,Yahoo,"ORIC Pharmaceuticals recently drew investor attention with positive analyst commentary, new clinical data on its lead oncology candidates, and a high-profile presentation at the 44th Annual J.P. Morgan Healthcare Conference in San Francisco. Promising efficacy signals for ORIC-944 in metastatic castration-resistant prostate cancer and a collaboration evaluating enozertinib with Johnson & Johnson’s amivantamab have strengthened confidence in the company’s late-stage cancer pipeline. We’ll now...",https://finnhub.io/api/news?id=fe76aba0db20107ab024bef02a10e00697a5516e7abf11680ab640d04ccbecd9
