category,datetime,headline,id,image,related,source,summary,url
company,1768255319,Trump threatens to keep ‘too cute’ Exxon out of Venezuela after CEO provides reality check on ‘uninvestable’ industry,138083177,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,XOM,Yahoo,Exxon Mobil CEO Darren Woods' emergence as an unofficial industry spokesman has put him at odds with Trump with his frank talk over Venezuela.,https://finnhub.io/api/news?id=1692dfc6741afd63f32cd26654f6252e5bda177d78a7d39d9cd26ebe32663332
company,1768252186,Sector Update: Energy Stocks Decline Late Afternoon,138083178,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,XOM,Yahoo,"Energy stocks declined late Monday afternoon, with the NYSE Energy Sector Index falling 0.3% and the",https://finnhub.io/api/news?id=d459c7a775e9a301163b534d053e59ca185ac373a0688bc7ad7783abcf536fbb
company,1768249408,Hiltzik: Trump's Venezuelan oil adventure is coming apart at the seams,138083179,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,XOM,Yahoo,Trump thinks the spigots will soon start flowing with Venezuela's oil. The oil industry isn't eager to see that happen.,https://finnhub.io/api/news?id=82cd3fa76795876ddb7d7efc2350670c389681c979240f93f5642a36c9babada
company,1768249320,Big Oil and More Surprising AI Winners for 2026,138083180,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,XOM,Yahoo,"AI growth pitted against power availability is a “perfect storm” for 2026, warns Jordi Visser, head of AI Macro Nexus Research for 22V Research.",https://finnhub.io/api/news?id=0ac95e2bbe3dc2778485c645289d3fa85ac41cda61f0144288013cdd7ba0c44f
company,1768246380,White House clashes with major oil company over Venezuela deal,138078042,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,XOM,Yahoo,"A very public standoff has opened up between the White House and one of the world’s biggest oil companies, and it is playing out in real time over Venezuela’s oil riches. President Donald Trump has said he is “inclined” to keep Exxon Mobil on the sidelines of Venezuela’s reopening after bristling ...",https://finnhub.io/api/news?id=fe0bd1631db6aa5bef99577d64c679e256d965cd03d6b900802c8068d0ba6db9
company,1768246329,"Stocks to Watch Monday Recap: Capital One, UnitedHealth, Walmart, Exxon",138083181,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,XOM,Yahoo,"↘️ American Express (AXP), Bank of America (BAC): Shares of the biggest U.S. banks and credit-card companies dropped after President Trump called for credit-card interest rates to be capped. Shares in Synchrony Financial (SYF) slid 8.",https://finnhub.io/api/news?id=4b0f30bc4ebc2832115b1b9df92f6cd0600416c0b067a6d725739e9d1c01acf6
company,1768244629,Sector Update: Energy Stocks Retreat Monday Afternoon,138078043,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,XOM,Yahoo,"Energy stocks were lower Monday afternoon, with the NYSE Energy Sector Index easing 0.1% and the Sta",https://finnhub.io/api/news?id=a97235fd2bd21c38d154be9065853994bc18bd0df2115ef5456a8216ff29e027
company,1768243800,Trump Dislikes Exxon’s Venezuela Foot-Dragging. There’s More to Come.,138078044,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,XOM,Yahoo,The president’s statement about Exxon is probably just the beginning of a long negotiation between the oil giants and the administration.,https://finnhub.io/api/news?id=158fdcbbabb4f052bb57a898353827533784b41618463ecd1929659423452b91
company,1768243200,Traders Are Moving Past Powell's Investigation: U.S. Stock Index Outlook And Pre-CPI Trading Levels,138079125,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/2214651343/image_2214651343.jpg?io=getty-c-w1536,XOM,SeekingAlpha,"Stocks caught a bid immediately after the open as participants shrugged off the headlines, using the early drop as yet another buying opportunity.",https://finnhub.io/api/news?id=5ad658b45921686f6dfbf79f7abb28c54a99fb07c656cf4dc1b6ae8ee1c0509c
company,1768242605,Sector Update: Energy,138078045,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,XOM,Yahoo,"Energy stocks were lower Monday afternoon, with the NYSE Energy Sector Index easing 0.1% and the Sta",https://finnhub.io/api/news?id=e3bd3a4415be7e8a0aa2ec0588750d689b0ec7e878e91c979081177fff25ad9d
